epoch	accuracy	loss	val_accuracy	val_loss
0	0.110447496	2.4926670859216644	0.09839999675750732	2.3059897422790527
1	0.19308254	2.0435571063540374	0.18719999492168427	2.100459337234497
2	0.2352915	1.9345269565765904	0.11320000141859055	2.7950823307037354
3	0.26972276	1.8458936432930084	0.24940000474452972	2.158376693725586
4	0.3319442	1.7112709050680954	0.37040001153945923	1.6595293283462524
5	0.38995364	1.5928905747922522	0.38359999656677246	1.7777026891708374
6	0.43893743	1.4833378455158137	0.34139999747276306	2.0581326484680176
7	0.48968175	1.362099687775564	0.4986000061035156	1.3548051118850708
8	0.54314494	1.2497794506787445	0.39419999718666077	2.1556649208068848
9	0.58582187	1.1653345118531315	0.5669999718666077	1.3613348007202148
10	0.6173115	1.1219944913112283	0.6403999924659729	1.0458664894104004
11	0.6381931	1.0734455646051402	0.17000000178813934	2.5375640392303467
12	0.43113747	1.7398284081363662	0.2696000039577484	3.994685173034668
13	0.55426544	1.3742949739457198	0.6291999816894531	1.0884807109832764
14	0.61945087	1.2043134819740788	0.4729999899864197	3.2094926834106445
15	0.627652	1.1658661111320567	0.6638000011444092	1.0928361415863037
16	0.66085756	1.0856016740630625	0.5285999774932861	2.04720401763916
17	0.60603493	1.284933172119856	0.5788000226020813	1.3155441284179688
18	0.64966166	1.1086357651952325	0.7102000117301941	0.8403024673461914
19	0.6878347	0.9834339022423616	0.6887999773025513	0.9429383873939514
20	0.6878677	1.0062435090722492	0.18719999492168427	2.986943006515503
21	0.5645255	1.3421820286672	0.5059999823570251	1.4239728450775146
22	0.616387	1.1070580967236143	0.6944000124931335	0.8682810664176941
23	0.6986762	0.8837178026977378	0.7027999758720398	0.8951709866523743
24	0.725575	0.815123097678518	0.7477999925613403	0.7485325336456299
25	0.7448297	0.7678551123324595	0.7390000224113464	0.8007994890213013
26	0.7536771	0.7407159566517968	0.7684000134468079	0.6967285871505737
27	0.76392853	0.7188219073239995	0.7667999863624573	0.733938992023468
28	0.7696559	0.6972762188675102	0.796999990940094	0.6401675939559937
29	0.77500445	0.6832667464006179	0.8058000206947327	0.5630407929420471
30	0.7822473	0.6597265129017945	0.7925999760627747	0.6536749005317688
31	0.78908896	0.6430966233820344	0.7781999707221985	0.6587188243865967
32	0.79053754	0.6296745490891812	0.7541999816894531	0.8341619372367859
33	0.78474325	0.6582935623762165	0.7960000038146973	0.6018832325935364
34	0.80092263	0.6044735421384586	0.843999981880188	0.4706776440143585
35	0.8082546	0.5863843224736793	0.7896000146865845	0.652153491973877
36	0.81059456	0.5706570072434637	0.8277999758720398	0.5509110689163208
37	0.8148734	0.5604355279020838	0.7590000033378601	0.8212205171585083
38	0.8136477	0.5666274593717636	0.6115999817848206	2.9705989360809326
39	0.8090346	0.5829121347076435	0.8227999806404114	0.5507085919380188
40	0.8266848	0.531243200394788	0.8313999772071838	0.5134910941123962
41	0.8317659	0.5130902982518983	0.8022000193595886	0.6338419318199158
42	0.82599396	0.5322568232011277	0.7605999708175659	0.8205898404121399
43	0.840901	0.48954710831329695	0.8399999737739563	0.487346887588501
44	0.8398563	0.49325978360147144	0.8429999947547913	0.4786648452281952
45	0.849639	0.46881323184616785	0.8629999756813049	0.4221723675727844
46	0.8485247	0.46235976824468844	0.8339999914169312	0.5089330673217773
47	0.8522018	0.45460065348111367	0.8592000007629395	0.45274463295936584
48	0.83250135	0.5135794590237435	0.843999981880188	0.47352954745292664
49	0.85392183	0.4507549393210995	0.8668000102043152	0.404391884803772
50	0.8622813	0.42235528109798004	0.8601999878883362	0.4468023478984833
51	0.8644366	0.4130439117728846	0.8697999715805054	0.40132084488868713
52	0.8638349	0.4125537172871109	0.8845999836921692	0.3591027855873108
53	0.8414156	0.48706442646896125	0.8434000015258789	0.49252811074256897
54	0.85848635	0.43002900279849837	0.8385999798774719	0.5012199282646179
55	0.8656846	0.4094536158411149	0.8593999743461609	0.4580540060997009
56	0.8719469	0.39416843517235967	0.8668000102043152	0.4157777428627014
57	0.8781423	0.3739513431051917	0.871399998664856	0.41292285919189453
58	0.8804377	0.3649620942453965	0.8812000155448914	0.3652333617210388
59	0.8773177	0.37030537557975984	0.8388000130653381	0.5120441317558289
60	0.879524	0.3632085211754355	0.8866000175476074	0.35775503516197205
61	0.88866633	0.34346592939986803	0.8791999816894531	0.3993437886238098
62	0.885108	0.35379041896275815	0.8569999933242798	0.4809660017490387
63	0.8853628	0.35285401418685575	0.879800021648407	0.3980860412120819
64	0.8858085	0.35194576425249724	0.8741999864578247	0.3895359933376312
65	0.8918702	0.33070068527062874	0.8791999816894531	0.36490100622177124
66	0.89425474	0.3226573931796811	0.8708000183105469	0.43254947662353516
67	0.8948342	0.3255957516199511	0.8723999857902527	0.4201202690601349
68	0.8644943	0.4205559892447246	0.8202000260353088	0.5559853315353394
69	0.88604516	0.3504713119321191	0.8902000188827515	0.3652762472629547
70	0.9008513	0.3076674692355326	0.8913999795913696	0.3233851194381714
71	0.9036816	0.29457637177237983	0.8877999782562256	0.34800684452056885
72	0.90323585	0.29390798860596	0.8921999931335449	0.353420615196228
73	0.90559816	0.2846256042094255	0.8497999906539917	0.46962684392929077
74	0.9015199	0.3062119993068548	0.8633999824523926	0.4435535669326782
75	0.90004903	0.3015895173721378	0.8831999897956848	0.3784116804599762
76	0.88179713	0.38097141613231705	0.881600022315979	0.3825966417789459
77	0.89503205	0.32337943526075097	0.8848000168800354	0.3574879765510559
78	0.90545785	0.28542347933055673	0.8817999958992004	0.36618492007255554
79	0.9118604	0.268150372234422	0.8938000202178955	0.3240736722946167
80	0.9136841	0.26667871107572844	0.9064000248908997	0.29639214277267456
81	0.9137101	0.2616549001103056	0.8740000128746033	0.38991492986679077
82	0.9158113	0.2568045705716468	0.9039999842643738	0.3097512722015381
83	0.9173344	0.25394717474438866	0.8604000210762024	0.4990876019001007
84	0.9182118	0.2535560452846691	0.8921999931335449	0.32388070225715637
85	0.9194038	0.24683855297373092	0.8920000195503235	0.35746026039123535
86	0.92059636	0.24478629962563578	0.8547999858856201	0.5158000588417053
87	0.92122036	0.24124501210139768	0.8784000277519226	0.39853066205978394
88	0.9223346	0.23935357828067147	0.875	0.4494393467903137
89	0.9127964	0.2688247007542826	0.3425999879837036	4.4246368408203125
90	0.8692726	0.40388100786756587	0.6732000112533569	1.1713074445724487
91	0.900829	0.3055817281515506	0.8974000215530396	0.3268902003765106
92	0.9203066	0.2427950375941714	0.8992000222206116	0.3304600417613983
93	0.90137553	0.3022870284497228	0.9089999794960022	0.2876463234424591
94	0.92482597	0.23216198716194278	0.8952000141143799	0.3441387712955475
95	0.9279729	0.2196014450767032	0.8981999754905701	0.33733052015304565
96	0.9302906	0.2131261885389327	0.9053999781608582	0.3192664086818695
97	0.93024606	0.21170757908322932	0.8859999775886536	0.368230938911438
98	0.92908716	0.21443634337974246	0.881600022315979	0.3938629925251007
99	0.91752094	0.253336941532792	0.8637999892234802	0.4424504041671753
100	0.8418836	0.48152631943632646	0.8679999709129333	0.4154261648654938
101	0.911281	0.2641965439133007	0.8835999965667725	0.3712218701839447
102	0.9183901	0.24665247528475223	0.8985999822616577	0.3306613862514496
103	0.9291533	0.21782937917614256	0.9082000255584717	0.2985972762107849
104	0.92612016	0.23184721025557486	0.7986000180244446	0.7640498876571655
105	0.9249866	0.23158713464304223	0.9089999794960022	0.30118614435195923
106	0.93314314	0.20226304155898447	0.8966000080108643	0.35332876443862915
107	0.9371991	0.19636588176105682	0.8902000188827515	0.3501270115375519
108	0.9240785	0.23692453837292826	0.8091999888420105	0.6963526606559753
109	0.8979159	0.3222202012652544	0.70660001039505	1.2005584239959717
110	0.90651184	0.2850652924194377	0.8817999958992004	0.3668491244316101
111	0.9081833	0.295414747507905	0.6848000288009644	1.025604486465454
112	0.88776964	0.34990869148473813	0.5302000045776367	2.108968734741211
113	0.8951211	0.3213111248790708	0.8948000073432922	0.3315172493457794
114	0.9171947	0.2560267243501077	0.8704000115394592	0.4499310553073883
115	0.9281289	0.2231362191995084	0.8877999782562256	0.38082650303840637
116	0.89472276	0.34144739705964955	0.7929999828338623	0.629182755947113
117	0.78478783	0.7679279847437525	0.8256000280380249	0.5668295621871948
118	0.8491041	0.5383332946611229	0.8644000291824341	0.4373455047607422
119	0.8890845	0.35339180818320726	0.8848000168800354	0.3845207095146179
120	0.90263414	0.30267474540394884	0.8841999769210815	0.3646957576274872
121	0.9088542	0.2764656820528188	0.897599995136261	0.3278220593929291
122	0.9244072	0.22897254598982344	0.8998000025749207	0.33162206411361694
123	0.92536145	0.22323255199953643	0.90420001745224	0.3100244104862213
124	0.9335443	0.20284652480426202	0.9088000059127808	0.300081342458725
125	0.9363746	0.19165309183306184	0.9070000052452087	0.3044629693031311
126	0.936642	0.19073823962296196	0.9156000018119812	0.28653594851493835
127	0.9414334	0.18169471293948172	0.8984000086784363	0.33116063475608826
128	0.9408387	0.17753974010801724	0.9049999713897705	0.33353447914123535
129	0.9414941	0.17624338269127304	0.907800018787384	0.3066753149032593
130	0.9410546	0.18123420462461265	0.8952000141143799	0.34870588779449463
131	0.9417231	0.17969079231977844	0.9083999991416931	0.3112223744392395
132	0.9437511	0.17271740999445387	0.9039999842643738	0.3199954926967621
133	0.9435541	0.17188666564574268	0.902999997138977	0.3136759400367737
134	0.9044091	0.3005682386375461	0.8748000264167786	0.40583091974258423
135	0.93113744	0.21106016016363524	0.9025999903678894	0.32476383447647095
136	0.9205072	0.24561379924031326	0.8998000025749207	0.3226913511753082
137	0.9411437	0.1811982121967466	0.9003999829292297	0.3307665288448334
138	0.94448894	0.16864550958501648	0.8980000019073486	0.3489598035812378
